75.6955241388	77.9511002321	-0.979869094393
80.7449713061	81.8665558641	-0.980159496866
76.6973732259	79.1332291319	-0.979769186073
71.4239961379	80.0971178442	-0.980295989759
73.9997072287	78.2483698808	-0.979804100978
74.5243017682	78.5430317087	-0.982871698883
72.7517558796	78.5879516631	-0.9805713261
75.7560144917	78.1515791834	-0.98105179742
76.6582273687	78.638355464	-0.982162324955
72.884130363	79.9887269991	-0.979061924815
75.7700022822	77.9832752719	-0.981043822151
75.3751296801	78.0940817536	-0.979968860171
74.9887269843	78.246293507	-0.979530309586
74.273017586	79.6035048032	-0.979533099108
75.3605353902	78.430139794	-0.978967950808
74.0337218991	77.8515641974	-0.980853096376
74.7638288511	79.3962572811	-0.977629535652
72.1777490065	78.9054093825	-0.979626685129
74.3059298628	77.4780249103	-0.981485503837
74.1534948986	77.8745152364	-0.980503946476
73.3469916681	78.1433547443	-0.980173622187
74.282990708	78.0132538348	-0.980144749178
72.9437585656	78.6495672548	-0.980718000884
74.4791959639	79.1661879476	-0.979757437849
73.7139907367	78.9959855526	-0.981589062096
74.5170892015	79.8550387791	-0.979496615613
74.4055905246	76.962144011	-0.981013672395
75.9219885126	77.4941307647	-0.979392466159
73.8364545931	79.7035189904	-0.979478020242
73.855193562	79.2199400413	-0.980347385206
74.2683438773	78.4891425445	-0.980588091925
75.5668640905	80.07893945	-0.981006965818
74.5468058216	80.2288674597	-0.980341882511
74.1462947359	79.9152182911	-0.983570239106
74.8196693927	79.5246303151	-0.980999107656
72.7807560428	78.8608203587	-0.979359002914
74.9858858491	80.0641880484	-0.98095651007
73.6967613079	78.8282644243	-0.980389929646
73.7809938395	78.4587386476	-0.979413447872
73.7256104129	78.6715567056	-0.980725701713
74.8412739816	79.5281998873	-0.981442708597
73.9256137156	76.5680257312	-0.98341582155
75.7413886245	78.7532589377	-0.980566094617
75.0407593378	79.8539565748	-0.980650038799
78.695142988	79.0460732086	-0.9813845972
75.1299808843	80.4155293946	-0.98036502073
74.2269620084	80.6043352263	-0.980249637988
76.6279019265	77.9300733258	-0.98022411247
76.3367237033	78.8926009116	-0.979844608857
73.2422857907	78.6635802372	-0.980977328105
73.7363350238	79.424497927	-0.981442349369
74.9068670098	79.4792697504	-0.978985079474
74.3861994997	80.4408311609	-0.980888459931
74.2863544395	77.9621790357	-0.981381396474
74.6988392951	78.6136044475	-0.978755133849
73.2874529379	78.3173912803	-0.981820701128
73.8390805279	79.1353647511	-0.978471458713
72.6206586401	78.7828170091	-0.981397717248
73.0326456019	79.3868582855	-0.980372662793
74.8260158308	77.0129694232	-0.97987179558
75.0249777554	78.2359044658	-0.979638329933
73.9156219604	78.1994909384	-0.980147985264
75.155511896	77.0711887268	-0.984570695367
74.3158338093	78.7120616809	-0.979780751408
75.5187443021	77.4390365337	-0.981270208944
71.0495535978	76.7499696381	-0.980266734516
76.4526063883	79.6027013027	-0.98005346782
74.9998265889	78.63935459	-0.980277558464
73.2910264273	80.0113125695	-0.978964428567
73.5824274933	78.7326805558	-0.979695099628
74.0122883017	79.4354196265	-0.980177580563
73.0369279959	78.642203414	-0.981035042029
74.0275630123	79.138713609	-0.979276192458
77.3515465551	81.5647289072	-0.979129212196
77.1833500776	79.0929998137	-0.980631891373
73.9102801988	79.0772161523	-0.978884639679
76.001557164	79.4389012177	-0.981722014352
71.7550036635	77.2291795242	-0.980807327554
72.2861638474	79.8423714735	-0.980551222797
72.4185302282	80.1237063999	-0.983868486204
74.0651309415	77.7636608467	-0.98028110242
74.4452766523	78.162686267	-0.980427348355
74.300294836	79.9972076355	-0.981501688967
75.033251314	79.2089589712	-0.983443088004
75.0347096695	78.0134890261	-0.9796882805
74.8980530234	78.2425171848	-0.980110077175
76.1367167828	75.177660935	-0.979608385318
72.3755929341	80.5201967457	-0.980327375534
73.0334468606	79.8955500499	-0.980561393417
74.4704104207	77.1825445544	-0.979716052606
73.9465999989	78.4100902094	-0.981522472677
75.1967808876	78.3080987088	-0.97947017485
73.4448546997	78.5796963139	-0.981023265505
75.8114023443	77.0751921759	-0.981238596608
73.7438818054	79.1053048585	-0.979979419116
74.4901081856	79.4450089155	-0.979725925324
74.1955993312	78.0029331358	-0.980710919774
71.5723329687	75.952663948	-0.982620386
74.4466787356	78.5855649085	-0.980325991048
74.4282277111	78.952880778	-0.979512360017
75.6955241388	77.9511002321	-0.979869094393
80.7449713061	81.8665558641	-0.980159496866
76.6973732259	79.1332291319	-0.979769186073
72.813729744	79.8972852782	-0.980728926488
74.0189394392	78.2005270654	-0.979826888045
74.5243017682	78.5430317087	-0.982871698883
72.5835060525	78.6441079948	-0.980632524741
77.3072498104	78.507459767	-0.981758841559
76.6582273687	78.638355464	-0.982162324955
73.2298352935	79.9907972374	-0.979657504292
75.7700022822	77.9832752719	-0.981043822151
74.9779239869	78.0459611603	-0.980484179991
74.9887269843	78.246293507	-0.979530309586
75.0824719165	79.2673492691	-0.980001853666
75.5906719082	78.7923004117	-0.9799567013
74.0337218991	77.8515641974	-0.980853096376
74.7638288511	79.3962572811	-0.977629535652
72.2456737612	78.9164889059	-0.979633466434
74.4286752856	76.6598122531	-0.982032230242
74.1534948986	77.8745152364	-0.980503946476
73.3469916681	78.1433547443	-0.980173622187
74.282990708	78.0132538348	-0.980144749178
72.9037986701	78.3181120307	-0.980873250453
74.6409362957	79.1914822505	-0.980005570656
73.7139907367	78.9959855526	-0.981589062096
74.5170892015	79.8550387791	-0.979496615613
74.4055905246	76.962144011	-0.981013672395
75.9450405682	78.0575556278	-0.980067366053
73.8364545931	79.7035189904	-0.979478020242
73.7059637142	78.9827063319	-0.980734644284
74.2805147116	78.475281346	-0.980588355059
76.975487129	80.8312693699	-0.981800953763
74.5468058216	80.2288674597	-0.980341882511
74.607790389	80.1341704175	-0.984895313156
74.8196693927	79.5246303151	-0.980999107656
72.7807560428	78.8608203587	-0.979359002914
75.8571910896	80.1394452896	-0.981132836814
72.6392732681	79.2998845225	-0.980988331894
73.6484736734	78.5064252396	-0.980048105592
72.5984176115	79.0494822178	-0.981668989728
75.324914411	79.4909775544	-0.981559131516
73.9256137156	76.5680257312	-0.98341582155
75.0317813656	79.3657902196	-0.981026789505
74.6764523157	79.5842448639	-0.980889804627
81.6155939069	78.9881091793	-0.982703801712
75.1299808843	80.4155293946	-0.98036502073
74.8484876747	80.1961592283	-0.980765315999
76.6279019265	77.9300733258	-0.98022411247
76.3367237033	78.8926009116	-0.979844608857
73.1911218449	78.6185233111	-0.981079117115
73.7363350238	79.424497927	-0.981442349369
74.9068670098	79.4792697504	-0.978985079474
74.3861994997	80.4408311609	-0.980888459931
74.2890322652	77.9215190112	-0.982365876299
74.5521073855	78.2254231983	-0.979639573817
73.2874529379	78.3173912803	-0.981820701128
74.0405344714	79.1494634107	-0.978856880772
72.6206586401	78.7828170091	-0.981397717248
73.0326456019	79.3868582855	-0.980372662793
74.8260158308	77.0129694232	-0.97987179558
75.0249777554	78.2359044658	-0.979638329933
73.4641021591	77.5624250207	-0.981488613218
75.155511896	77.0711887268	-0.984570695367
74.0891795726	78.6422217727	-0.979871552394
75.5187443021	77.4390365337	-0.981270208944
70.8684541869	76.5291555887	-0.98036169144
76.4526063883	79.6027013027	-0.98005346782
74.9998265889	78.63935459	-0.980277558464
73.2910264273	80.0113125695	-0.978964428567
73.8031541694	78.6696071381	-0.979729878547
74.5239538577	79.8841015068	-0.980263388306
73.0369279959	78.642203414	-0.981035042029
74.0275630123	79.138713609	-0.979276192458
77.3515465551	81.5647289072	-0.979129212196
75.8048062509	79.0544513678	-0.981012221474
73.9102801988	79.0772161523	-0.978884639679
78.4967656897	80.6566743752	-0.98317745455
71.7550036635	77.2291795242	-0.980807327554
71.5672703697	79.8382895604	-0.980891059459
71.5109835615	80.0260306463	-0.985041127279
73.0420320572	77.2313375902	-0.980480073862
73.4972350181	78.2291422085	-0.980654902977
74.300294836	79.9972076355	-0.981501688967
76.0109898063	81.5401746034	-0.983467156761
75.0258562014	78.0757045393	-0.979742248838
74.8093780137	78.2388241134	-0.980677063509
76.1367167828	75.177660935	-0.979608385318
72.3755929341	80.5201967457	-0.980327375534
73.0334468606	79.8955500499	-0.980561393417
74.4704104207	77.1825445544	-0.979716052606
73.8779949612	78.3962404389	-0.981570633326
75.1967808876	78.3080987088	-0.97947017485
73.4448546997	78.5796963139	-0.981023265505
75.8114023443	77.0751921759	-0.981238596608
73.7438818054	79.1053048585	-0.979979419116
75.4814930824	79.3814394249	-0.980140243981
74.1955993312	78.0029331358	-0.980710919774
71.5723329687	75.952663948	-0.982620386
74.8490276358	79.0288095639	-0.980556143946
74.4282277111	78.952880778	-0.979512360017
75.3459856504	78.2139687828	-0.980149778459
85.2592281143	84.0392895725	-0.979855802176
77.1598487448	82.3961069194	-0.979901827754
72.813729744	79.8972852782	-0.980728926488
74.0189394392	78.2005270654	-0.979826888045
74.1154947138	78.1061076982	-0.983412845856
72.5835060525	78.6441079948	-0.980632524741
81.8036037037	79.5426444823	-0.982529402443
77.3134227867	78.8641903202	-0.983133686625
73.2298352935	79.9907972374	-0.979657504292
75.7757139122	77.8579944304	-0.9810706936
74.9779239869	78.0459611603	-0.980484179991
74.9887269843	78.246293507	-0.979530309586
75.0824719165	79.2673492691	-0.980001853666
75.5906719082	78.7923004117	-0.9799567013
73.2927971797	77.6841764562	-0.981682675998
74.7638288511	79.3962572811	-0.977629535652
72.2456737612	78.9164889059	-0.979633466434
74.4286752856	76.6598122531	-0.982032230242
74.7003361742	77.7000872317	-0.980810867647
73.7079873335	77.929341498	-0.981051314531
74.5375511922	77.4976009936	-0.980222815966
72.9037986701	78.3181120307	-0.980873250453
74.687338597	79.0002829418	-0.980417234739
73.5625525217	79.1022203135	-0.981802253243
74.5170892015	79.8550387791	-0.979496615613
73.7555938509	76.1236778874	-0.981318569778
75.3042601184	78.4541272321	-0.980466270483
73.8364545931	79.7035189904	-0.979478020242
73.623983434	78.9860916693	-0.980873379161
74.2805147116	78.475281346	-0.980588355059
78.1158321133	81.8928477187	-0.981902388376
74.6578576503	80.4620215382	-0.980569804453
74.607790389	80.1341704175	-0.984895313156
74.8196693927	79.5246303151	-0.980999107656
73.8767149495	79.0822539553	-0.979566283965
77.7332934922	81.4704319139	-0.981281705854
71.2357117176	79.1884277009	-0.981332424379
73.7576535339	78.0467675123	-0.980379107461
71.9161956201	79.002184131	-0.982999313661
76.6372597455	80.4838960932	-0.981548699459
73.9256137156	76.5680257312	-0.98341582155
75.0871514615	79.4251870724	-0.98104200333
74.6730024337	79.6191631894	-0.980895325995
84.1223207483	79.5017517673	-0.983353972363
74.1414754644	79.1755059896	-0.980991682178
75.0741488732	79.9267519716	-0.980823577949
77.8976825249	77.339877958	-0.980686994609
76.3367237033	78.8926009116	-0.979844608857
72.4539007894	77.4044504431	-0.981781034388
73.6651797456	79.597973336	-0.982393282739
74.863981302	79.5015790748	-0.979975622875
74.3861994997	80.4408311609	-0.980888459931
74.2027893612	78.7007434539	-0.98257193461
74.1473774055	78.0834609971	-0.9803164607
73.1813533273	78.2487708104	-0.981829316332
72.9720762792	79.1643063148	-0.979799904656
72.6206586401	78.7828170091	-0.981397717248
73.9136286964	78.7795890597	-0.980423167012
74.8260158308	77.0129694232	-0.97987179558
75.0249777554	78.2359044658	-0.979638329933
73.5291799249	76.8878394875	-0.98199728301
